CustomerID,Count,Quarter,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
CUST10999,1,Q4,3,Neutral,Stayed,No,0,64,61-70,2042,2000-2499,,
CUST11000,1,Q1,5,Very Satisfied,Stayed,No,0,16,11-20,4439,4000-4499,,
CUST11001,1,Q4,4,Satisfied,Stayed,No,0,56,51-60,2132,2000-2499,,
CUST11002,1,Q4,1,Very Unsatisfied,Stayed,No,0,62,61-70,3148,3000-3499,,
CUST11003,1,Q2,5,Very Satisfied,Churned,Yes,1,2,1-10,4405,4000-4499,Price,Too expensive
CUST11004,1,Q2,2,Unsatisfied,Churned,Yes,1,58,51-60,4183,4000-4499,Price,Too expensive
CUST11005,1,Q2,3,Neutral,Stayed,No,0,45,41-50,4013,4000-4499,,
CUST11006,1,Q4,2,Unsatisfied,Churned,Yes,1,63,61-70,3442,3000-3499,Dissatisfaction,Moving
CUST11007,1,Q3,2,Unsatisfied,Stayed,No,0,78,71-80,4457,4000-4499,,
CUST11008,1,Q1,5,Very Satisfied,Stayed,No,0,16,11-20,5487,5000-5499,,
CUST11009,1,Q3,1,Very Unsatisfied,Stayed,No,0,68,61-70,5348,5000-5499,,
CUST11010,1,Q2,2,Unsatisfied,Stayed,No,0,65,61-70,2161,2000-2499,,
CUST11011,1,Q2,3,Neutral,Churned,Yes,1,65,61-70,5548,5500-5999,Dissatisfaction,Moving
CUST11012,1,Q2,2,Unsatisfied,Stayed,No,0,60,61-70,5553,5500-5999,,
CUST11013,1,Q3,5,Very Satisfied,Stayed,No,0,42,41-50,4965,4500-4999,,
CUST11014,1,Q3,5,Very Satisfied,Churned,Yes,1,27,21-30,4665,4500-4999,Dissatisfaction,No longer needed
CUST11015,1,Q4,4,Satisfied,Stayed,No,0,88,81-90,4984,4500-4999,,
CUST11016,1,Q2,5,Very Satisfied,Stayed,No,0,89,81-90,6365,6000-6499,,
CUST11017,1,Q3,2,Unsatisfied,Stayed,No,0,67,61-70,6146,6000-6499,,
CUST11018,1,Q3,4,Satisfied,Stayed,No,0,40,41-50,4632,4500-4999,,
CUST11019,1,Q2,2,Unsatisfied,Stayed,No,0,85,81-90,2067,2000-2499,,
CUST11020,1,Q3,2,Unsatisfied,Churned,Yes,1,70,71-80,6428,6000-6499,Other,Found better deal
CUST11021,1,Q1,3,Neutral,Stayed,No,0,22,21-30,6272,6000-6499,,
CUST11022,1,Q3,1,Very Unsatisfied,Stayed,No,0,22,21-30,4069,4000-4499,,
CUST11023,1,Q4,2,Unsatisfied,Stayed,No,0,58,51-60,3768,3500-3999,,
CUST11024,1,Q1,3,Neutral,Stayed,No,0,41,41-50,5203,5000-5499,,
CUST11025,1,Q4,1,Very Unsatisfied,Stayed,No,0,73,71-80,3379,3000-3499,,
CUST11026,1,Q4,4,Satisfied,Churned,Yes,1,93,91-100,5678,5500-5999,Price,Poor service
CUST11027,1,Q2,3,Neutral,Stayed,No,0,97,91-100,5539,5500-5999,,
CUST11028,1,Q2,4,Satisfied,Stayed,No,0,77,71-80,3386,3000-3499,,
CUST11029,1,Q3,2,Unsatisfied,Stayed,No,0,9,1-10,4898,4500-4999,,
CUST11030,1,Q3,4,Satisfied,Stayed,No,0,100,91-100,3755,3500-3999,,
CUST11031,1,Q1,1,Very Unsatisfied,Churned,Yes,1,40,41-50,2795,2500-2999,Dissatisfaction,Found better deal
CUST11032,1,Q3,2,Unsatisfied,Stayed,No,0,61,61-70,2127,2000-2499,,
CUST11033,1,Q3,2,Unsatisfied,Stayed,No,0,59,51-60,4836,4500-4999,,
CUST11034,1,Q4,1,Very Unsatisfied,Stayed,No,0,4,1-10,5404,5000-5499,,
CUST11035,1,Q4,3,Neutral,Stayed,No,0,88,81-90,3881,3500-3999,,
CUST11036,1,Q2,3,Neutral,Stayed,No,0,1,1-10,2361,2000-2499,,
CUST11037,1,Q1,2,Unsatisfied,Stayed,No,0,55,51-60,4647,4500-4999,,
CUST11038,1,Q3,5,Very Satisfied,Churned,Yes,1,43,41-50,3051,3000-3499,Price,No longer needed
CUST11039,1,Q1,5,Very Satisfied,Churned,Yes,1,100,91-100,3032,3000-3499,Dissatisfaction,Moving
CUST11040,1,Q2,2,Unsatisfied,Stayed,No,0,39,31-40,4111,4000-4499,,
CUST11041,1,Q3,3,Neutral,Stayed,No,0,90,91-100,4096,4000-4499,,
CUST11042,1,Q1,3,Neutral,Stayed,No,0,76,71-80,4676,4500-4999,,
CUST11043,1,Q3,1,Very Unsatisfied,Churned,Yes,1,53,51-60,4642,4500-4999,Competitor,No longer needed
CUST11044,1,Q2,3,Neutral,Churned,Yes,1,81,81-90,6728,6500-6999,Other,No longer needed
CUST11045,1,Q3,5,Very Satisfied,Stayed,No,0,26,21-30,3736,3500-3999,,
CUST11046,1,Q2,5,Very Satisfied,Churned,Yes,1,71,71-80,2650,2500-2999,Other,Poor service
CUST11047,1,Q4,1,Very Unsatisfied,Stayed,No,0,93,91-100,2027,2000-2499,,
CUST11048,1,Q3,3,Neutral,Stayed,No,0,63,61-70,3189,3000-3499,,
CUST11049,1,Q4,5,Very Satisfied,Stayed,No,0,13,11-20,2372,2000-2499,,
CUST11050,1,Q2,2,Unsatisfied,Stayed,No,0,69,61-70,5907,5500-5999,,
CUST11051,1,Q2,2,Unsatisfied,Churned,Yes,1,4,1-10,3927,3500-3999,Other,No longer needed
CUST11052,1,Q2,4,Satisfied,Stayed,No,0,98,91-100,4514,4500-4999,,
CUST11053,1,Q4,3,Neutral,Stayed,No,0,78,71-80,6133,6000-6499,,
CUST11054,1,Q3,2,Unsatisfied,Stayed,No,0,23,21-30,5299,5000-5499,,
CUST11055,1,Q4,4,Satisfied,Stayed,No,0,56,51-60,5439,5000-5499,,
CUST11056,1,Q2,2,Unsatisfied,Stayed,No,0,0,1-10,6973,6500-6999,,
CUST11057,1,Q3,4,Satisfied,Stayed,No,0,20,21-30,6779,6500-6999,,
CUST11058,1,Q3,5,Very Satisfied,Stayed,No,0,92,91-100,5298,5000-5499,,
CUST11059,1,Q4,3,Neutral,Stayed,No,0,53,51-60,6241,6000-6499,,
CUST11060,1,Q3,4,Satisfied,Stayed,No,0,49,41-50,6729,6500-6999,,
CUST11061,1,Q2,3,Neutral,Stayed,No,0,67,61-70,6451,6000-6499,,
CUST11062,1,Q1,5,Very Satisfied,Stayed,No,0,94,91-100,2862,2500-2999,,
CUST11063,1,Q1,1,Very Unsatisfied,Stayed,No,0,68,61-70,6658,6500-6999,,
CUST11064,1,Q2,5,Very Satisfied,Stayed,No,0,21,21-30,4706,4500-4999,,
CUST11065,1,Q2,2,Unsatisfied,Stayed,No,0,13,11-20,3864,3500-3999,,
CUST11066,1,Q4,3,Neutral,Stayed,No,0,70,71-80,3275,3000-3499,,
CUST11067,1,Q4,2,Unsatisfied,Stayed,No,0,32,31-40,2791,2500-2999,,
CUST11068,1,Q2,2,Unsatisfied,Churned,Yes,1,53,51-60,4830,4500-4999,Price,No longer needed
CUST11069,1,Q2,4,Satisfied,Stayed,No,0,60,61-70,3459,3000-3499,,
CUST11070,1,Q1,4,Satisfied,Stayed,No,0,28,21-30,6256,6000-6499,,
CUST11071,1,Q3,3,Neutral,Stayed,No,0,28,21-30,3945,3500-3999,,
CUST11072,1,Q3,2,Unsatisfied,Stayed,No,0,83,81-90,4542,4500-4999,,
CUST11073,1,Q3,1,Very Unsatisfied,Stayed,No,0,9,1-10,2534,2500-2999,,
CUST11074,1,Q2,1,Very Unsatisfied,Stayed,No,0,33,31-40,2851,2500-2999,,
CUST11075,1,Q3,3,Neutral,Stayed,No,0,94,91-100,4596,4500-4999,,
CUST11076,1,Q4,3,Neutral,Stayed,No,0,84,81-90,4295,4000-4499,,
CUST11077,1,Q4,1,Very Unsatisfied,Stayed,No,0,54,51-60,5602,5500-5999,,
CUST11078,1,Q2,1,Very Unsatisfied,Stayed,No,0,20,21-30,5725,5500-5999,,
CUST11079,1,Q1,1,Very Unsatisfied,Churned,Yes,1,61,61-70,2434,2000-2499,Other,No longer needed
CUST11080,1,Q2,5,Very Satisfied,Stayed,No,0,67,61-70,4181,4000-4499,,
CUST11081,1,Q3,1,Very Unsatisfied,Stayed,No,0,10,11-20,6302,6000-6499,,
CUST11082,1,Q2,5,Very Satisfied,Stayed,No,0,86,81-90,4417,4000-4499,,
CUST11083,1,Q4,4,Satisfied,Stayed,No,0,14,11-20,4885,4500-4999,,
CUST11084,1,Q3,2,Unsatisfied,Churned,Yes,1,2,1-10,3870,3500-3999,Attitude,Poor service
CUST11085,1,Q1,1,Very Unsatisfied,Stayed,No,0,85,81-90,6048,6000-6499,,
CUST11086,1,Q4,2,Unsatisfied,Stayed,No,0,72,71-80,2338,2000-2499,,
CUST11087,1,Q4,4,Satisfied,Stayed,No,0,12,11-20,6697,6500-6999,,
CUST11088,1,Q2,1,Very Unsatisfied,Stayed,No,0,79,71-80,6953,6500-6999,,
CUST11089,1,Q3,5,Very Satisfied,Stayed,No,0,73,71-80,5616,5500-5999,,
CUST11090,1,Q1,2,Unsatisfied,Stayed,No,0,2,1-10,3171,3000-3499,,
CUST11091,1,Q4,5,Very Satisfied,Stayed,No,0,52,51-60,6792,6500-6999,,
CUST11092,1,Q3,4,Satisfied,Stayed,No,0,24,21-30,3810,3500-3999,,
CUST11093,1,Q3,4,Satisfied,Stayed,No,0,75,71-80,3788,3500-3999,,
CUST11094,1,Q1,2,Unsatisfied,Stayed,No,0,54,51-60,3504,3500-3999,,
CUST11095,1,Q4,2,Unsatisfied,Stayed,No,0,18,11-20,6636,6500-6999,,
CUST11096,1,Q1,3,Neutral,Churned,Yes,1,98,91-100,3750,3500-3999,Attitude,Poor service
CUST11097,1,Q3,2,Unsatisfied,Stayed,No,0,73,71-80,3445,3000-3499,,
CUST11098,1,Q1,4,Satisfied,Stayed,No,0,13,11-20,2042,2000-2499,,
CUST11099,1,Q2,2,Unsatisfied,Stayed,No,0,92,91-100,3621,3500-3999,,
CUST11100,1,Q4,2,Unsatisfied,Stayed,No,0,30,31-40,2169,2000-2499,,
CUST11101,1,Q4,5,Very Satisfied,Stayed,No,0,63,61-70,6384,6000-6499,,
CUST11102,1,Q3,5,Very Satisfied,Stayed,No,0,42,41-50,4943,4500-4999,,
CUST11103,1,Q1,4,Satisfied,Stayed,No,0,81,81-90,6618,6500-6999,,
CUST11104,1,Q1,1,Very Unsatisfied,Churned,Yes,1,58,51-60,3968,3500-3999,Competitor,Moving
CUST11105,1,Q4,1,Very Unsatisfied,Churned,Yes,1,6,1-10,6390,6000-6499,Attitude,No longer needed
CUST11106,1,Q1,3,Neutral,Churned,Yes,1,23,21-30,6007,6000-6499,Dissatisfaction,No longer needed
CUST11107,1,Q3,1,Very Unsatisfied,Churned,Yes,1,27,21-30,4780,4500-4999,Attitude,Moving
CUST11108,1,Q3,5,Very Satisfied,Stayed,No,0,42,41-50,4374,4000-4499,,
CUST11109,1,Q1,3,Neutral,Stayed,No,0,52,51-60,5459,5000-5499,,
CUST11110,1,Q2,3,Neutral,Stayed,No,0,45,41-50,4886,4500-4999,,
CUST11111,1,Q3,4,Satisfied,Stayed,No,0,23,21-30,3247,3000-3499,,
CUST11112,1,Q4,3,Neutral,Stayed,No,0,63,61-70,2773,2500-2999,,
CUST11113,1,Q4,5,Very Satisfied,Churned,Yes,1,8,1-10,6606,6500-6999,Competitor,Found better deal
CUST11114,1,Q1,3,Neutral,Stayed,No,0,23,21-30,3275,3000-3499,,
CUST11115,1,Q4,5,Very Satisfied,Stayed,No,0,24,21-30,2808,2500-2999,,
CUST11116,1,Q1,2,Unsatisfied,Stayed,No,0,53,51-60,4450,4000-4499,,
CUST11117,1,Q4,2,Unsatisfied,Churned,Yes,1,27,21-30,5887,5500-5999,Other,No longer needed
CUST11118,1,Q2,2,Unsatisfied,Stayed,No,0,99,91-100,4140,4000-4499,,
CUST11119,1,Q2,2,Unsatisfied,Stayed,No,0,21,21-30,2687,2500-2999,,
CUST11120,1,Q3,3,Neutral,Stayed,No,0,82,81-90,5756,5500-5999,,
CUST11121,1,Q4,5,Very Satisfied,Stayed,No,0,63,61-70,2741,2500-2999,,
CUST11122,1,Q1,1,Very Unsatisfied,Churned,Yes,1,3,1-10,6786,6500-6999,Price,Too expensive
CUST11123,1,Q2,3,Neutral,Stayed,No,0,31,31-40,4637,4500-4999,,
CUST11124,1,Q1,4,Satisfied,Churned,Yes,1,74,71-80,4456,4000-4499,Attitude,Too expensive
CUST11125,1,Q4,5,Very Satisfied,Stayed,No,0,92,91-100,3853,3500-3999,,
CUST11126,1,Q3,3,Neutral,Stayed,No,0,72,71-80,3228,3000-3499,,
CUST11127,1,Q2,3,Neutral,Churned,Yes,1,72,71-80,4748,4500-4999,Other,Poor service
CUST11128,1,Q2,3,Neutral,Churned,Yes,1,61,61-70,3389,3000-3499,Price,Poor service
CUST11129,1,Q4,1,Very Unsatisfied,Stayed,No,0,47,41-50,5414,5000-5499,,
CUST11130,1,Q4,3,Neutral,Stayed,No,0,60,61-70,2570,2500-2999,,
CUST11131,1,Q2,4,Satisfied,Stayed,No,0,9,1-10,6528,6500-6999,,
CUST11132,1,Q1,5,Very Satisfied,Stayed,No,0,7,1-10,4566,4500-4999,,
CUST11133,1,Q2,5,Very Satisfied,Stayed,No,0,59,51-60,6264,6000-6499,,
CUST11134,1,Q2,5,Very Satisfied,Stayed,No,0,86,81-90,6236,6000-6499,,
CUST11135,1,Q3,3,Neutral,Stayed,No,0,38,31-40,6702,6500-6999,,
CUST11136,1,Q1,3,Neutral,Stayed,No,0,7,1-10,5682,5500-5999,,
CUST11137,1,Q2,2,Unsatisfied,Stayed,No,0,2,1-10,2388,2000-2499,,
CUST11138,1,Q4,4,Satisfied,Stayed,No,0,35,31-40,6958,6500-6999,,
CUST11139,1,Q4,2,Unsatisfied,Stayed,No,0,11,11-20,3359,3000-3499,,
CUST11140,1,Q4,4,Satisfied,Stayed,No,0,70,71-80,5864,5500-5999,,
CUST11141,1,Q4,5,Very Satisfied,Stayed,No,0,93,91-100,2625,2500-2999,,
CUST11142,1,Q2,5,Very Satisfied,Stayed,No,0,5,1-10,6534,6500-6999,,
CUST11143,1,Q4,4,Satisfied,Stayed,No,0,12,11-20,5589,5500-5999,,
CUST11144,1,Q4,5,Very Satisfied,Stayed,No,0,90,91-100,3452,3000-3499,,
CUST11145,1,Q2,5,Very Satisfied,Stayed,No,0,57,51-60,4328,4000-4499,,
CUST11146,1,Q2,4,Satisfied,Stayed,No,0,86,81-90,6592,6500-6999,,
CUST11147,1,Q4,1,Very Unsatisfied,Stayed,No,0,90,91-100,6869,6500-6999,,
CUST11148,1,Q4,1,Very Unsatisfied,Stayed,No,0,55,51-60,5390,5000-5499,,
CUST11149,1,Q2,2,Unsatisfied,Stayed,No,0,54,51-60,5361,5000-5499,,
CUST11150,1,Q1,1,Very Unsatisfied,Churned,Yes,1,57,51-60,3464,3000-3499,Price,Found better deal
CUST11151,1,Q4,1,Very Unsatisfied,Stayed,No,0,88,81-90,3829,3500-3999,,
CUST11152,1,Q3,2,Unsatisfied,Churned,Yes,1,38,31-40,5443,5000-5499,Competitor,No longer needed
CUST11153,1,Q1,4,Satisfied,Stayed,No,0,44,41-50,5198,5000-5499,,
CUST11154,1,Q4,3,Neutral,Stayed,No,0,39,31-40,6950,6500-6999,,
CUST11155,1,Q3,4,Satisfied,Stayed,No,0,54,51-60,4784,4500-4999,,
CUST11156,1,Q2,4,Satisfied,Churned,Yes,1,30,31-40,6555,6500-6999,Dissatisfaction,Poor service
CUST11157,1,Q1,3,Neutral,Stayed,No,0,86,81-90,3584,3500-3999,,
CUST11158,1,Q3,3,Neutral,Stayed,No,0,8,1-10,5099,5000-5499,,
CUST11159,1,Q2,2,Unsatisfied,Stayed,No,0,70,71-80,3014,3000-3499,,
CUST11160,1,Q2,5,Very Satisfied,Stayed,No,0,94,91-100,4178,4000-4499,,
CUST11161,1,Q4,1,Very Unsatisfied,Churned,Yes,1,7,1-10,6257,6000-6499,Attitude,Moving
CUST11162,1,Q3,3,Neutral,Churned,Yes,1,16,11-20,2441,2000-2499,Dissatisfaction,Poor service
CUST11163,1,Q1,2,Unsatisfied,Churned,Yes,1,31,31-40,5021,5000-5499,Attitude,Found better deal
CUST11164,1,Q1,2,Unsatisfied,Stayed,No,0,74,71-80,5575,5500-5999,,
CUST11165,1,Q2,5,Very Satisfied,Stayed,No,0,13,11-20,6367,6000-6499,,
CUST11166,1,Q1,4,Satisfied,Stayed,No,0,94,91-100,5009,5000-5499,,
CUST11167,1,Q4,2,Unsatisfied,Stayed,No,0,54,51-60,5377,5000-5499,,
CUST11168,1,Q4,5,Very Satisfied,Stayed,No,0,4,1-10,3930,3500-3999,,
CUST11169,1,Q4,1,Very Unsatisfied,Stayed,No,0,91,91-100,3575,3500-3999,,
CUST11170,1,Q3,5,Very Satisfied,Stayed,No,0,76,71-80,6875,6500-6999,,
CUST11171,1,Q2,5,Very Satisfied,Stayed,No,0,30,31-40,2915,2500-2999,,
CUST11172,1,Q3,2,Unsatisfied,Stayed,No,0,21,21-30,6203,6000-6499,,
CUST11173,1,Q3,4,Satisfied,Churned,Yes,1,41,41-50,6827,6500-6999,Price,Moving
CUST11174,1,Q1,3,Neutral,Stayed,No,0,22,21-30,4008,4000-4499,,
CUST11175,1,Q3,5,Very Satisfied,Stayed,No,0,31,31-40,6537,6500-6999,,
CUST11176,1,Q3,5,Very Satisfied,Stayed,No,0,95,91-100,3513,3500-3999,,
CUST11177,1,Q3,1,Very Unsatisfied,Churned,Yes,1,76,71-80,3459,3000-3499,Attitude,Found better deal
CUST11178,1,Q1,2,Unsatisfied,Stayed,No,0,80,81-90,2219,2000-2499,,
CUST11179,1,Q1,5,Very Satisfied,Stayed,No,0,83,81-90,4858,4500-4999,,
CUST11180,1,Q1,1,Very Unsatisfied,Stayed,No,0,39,31-40,6412,6000-6499,,
CUST11181,1,Q2,1,Very Unsatisfied,Stayed,No,0,32,31-40,6936,6500-6999,,
CUST11182,1,Q3,1,Very Unsatisfied,Stayed,No,0,16,11-20,4434,4000-4499,,
CUST11183,1,Q4,4,Satisfied,Stayed,No,0,36,31-40,4827,4500-4999,,
CUST11184,1,Q3,2,Unsatisfied,Stayed,No,0,97,91-100,3068,3000-3499,,
CUST11185,1,Q3,4,Satisfied,Stayed,No,0,15,11-20,4304,4000-4499,,
CUST11186,1,Q3,1,Very Unsatisfied,Stayed,No,0,51,51-60,3266,3000-3499,,
CUST11187,1,Q2,4,Satisfied,Stayed,No,0,37,31-40,5244,5000-5499,,
CUST11188,1,Q2,1,Very Unsatisfied,Churned,Yes,1,54,51-60,6870,6500-6999,Dissatisfaction,Too expensive
CUST11189,1,Q3,1,Very Unsatisfied,Churned,Yes,1,51,51-60,2927,2500-2999,Attitude,Too expensive
CUST11190,1,Q1,5,Very Satisfied,Churned,Yes,1,50,51-60,4163,4000-4499,Other,Poor service
CUST11191,1,Q2,2,Unsatisfied,Churned,Yes,1,34,31-40,4236,4000-4499,Other,Too expensive
CUST11192,1,Q1,1,Very Unsatisfied,Stayed,No,0,8,1-10,2282,2000-2499,,
CUST11193,1,Q3,1,Very Unsatisfied,Stayed,No,0,59,51-60,5225,5000-5499,,
CUST11194,1,Q3,3,Neutral,Stayed,No,0,3,1-10,6438,6000-6499,,
CUST11195,1,Q2,5,Very Satisfied,Stayed,No,0,87,81-90,4837,4500-4999,,
CUST11196,1,Q2,1,Very Unsatisfied,Stayed,No,0,20,21-30,3548,3500-3999,,
CUST11197,1,Q3,1,Very Unsatisfied,Stayed,No,0,67,61-70,3226,3000-3499,,
CUST11198,1,Q1,5,Very Satisfied,Stayed,No,0,68,61-70,2077,2000-2499,,
CUST11199,1,Q1,5,Very Satisfied,Stayed,No,0,13,11-20,2170,2000-2499,,
CUST11200,1,Q1,1,Very Unsatisfied,Stayed,No,0,63,61-70,6170,6000-6499,,
CUST11201,1,Q1,3,Neutral,Churned,Yes,1,31,31-40,4411,4000-4499,Competitor,Poor service
CUST11202,1,Q4,4,Satisfied,Stayed,No,0,33,31-40,4474,4000-4499,,
CUST11203,1,Q3,4,Satisfied,Stayed,No,0,82,81-90,3365,3000-3499,,
CUST11204,1,Q2,1,Very Unsatisfied,Stayed,No,0,12,11-20,3598,3500-3999,,
CUST11205,1,Q2,2,Unsatisfied,Stayed,No,0,60,61-70,3960,3500-3999,,
CUST11206,1,Q2,5,Very Satisfied,Stayed,No,0,56,51-60,3655,3500-3999,,
CUST11207,1,Q2,5,Very Satisfied,Churned,Yes,1,49,41-50,4577,4500-4999,Price,Too expensive
CUST11208,1,Q4,3,Neutral,Churned,Yes,1,51,51-60,5742,5500-5999,Dissatisfaction,Poor service
CUST11209,1,Q4,1,Very Unsatisfied,Stayed,No,0,34,31-40,5497,5000-5499,,
CUST11210,1,Q4,5,Very Satisfied,Stayed,No,0,56,51-60,3971,3500-3999,,
CUST11211,1,Q2,3,Neutral,Stayed,No,0,3,1-10,2622,2500-2999,,
CUST11212,1,Q2,4,Satisfied,Stayed,No,0,72,71-80,4043,4000-4499,,
CUST11213,1,Q2,4,Satisfied,Stayed,No,0,96,91-100,6560,6500-6999,,
CUST11214,1,Q4,3,Neutral,Stayed,No,0,30,31-40,3025,3000-3499,,
CUST11215,1,Q4,4,Satisfied,Stayed,No,0,79,71-80,4043,4000-4499,,
CUST11216,1,Q2,5,Very Satisfied,Stayed,No,0,79,71-80,3106,3000-3499,,
CUST11217,1,Q1,5,Very Satisfied,Churned,Yes,1,84,81-90,5324,5000-5499,Competitor,No longer needed
CUST11218,1,Q4,5,Very Satisfied,Stayed,No,0,59,51-60,2205,2000-2499,,
CUST11219,1,Q3,5,Very Satisfied,Churned,Yes,1,42,41-50,5979,5500-5999,Attitude,Moving
CUST11220,1,Q4,5,Very Satisfied,Stayed,No,0,10,11-20,6301,6000-6499,,
CUST11221,1,Q3,2,Unsatisfied,Stayed,No,0,69,61-70,4034,4000-4499,,
CUST11222,1,Q1,3,Neutral,Stayed,No,0,54,51-60,6058,6000-6499,,
CUST11223,1,Q3,2,Unsatisfied,Stayed,No,0,86,81-90,5972,5500-5999,,
CUST11224,1,Q3,5,Very Satisfied,Stayed,No,0,7,1-10,6522,6500-6999,,
CUST11225,1,Q4,1,Very Unsatisfied,Stayed,No,0,48,41-50,4968,4500-4999,,
CUST11226,1,Q2,5,Very Satisfied,Churned,Yes,1,63,61-70,4860,4500-4999,Competitor,Moving
CUST11227,1,Q1,2,Unsatisfied,Stayed,No,0,46,41-50,2683,2500-2999,,
CUST11228,1,Q2,5,Very Satisfied,Stayed,No,0,61,61-70,4403,4000-4499,,
CUST11229,1,Q3,5,Very Satisfied,Stayed,No,0,85,81-90,4295,4000-4499,,
CUST11230,1,Q4,3,Neutral,Churned,Yes,1,57,51-60,2094,2000-2499,Competitor,No longer needed
CUST11231,1,Q2,1,Very Unsatisfied,Stayed,No,0,43,41-50,2769,2500-2999,,
CUST11232,1,Q2,2,Unsatisfied,Stayed,No,0,46,41-50,5907,5500-5999,,
CUST11233,1,Q2,5,Very Satisfied,Stayed,No,0,8,1-10,5417,5000-5499,,
CUST11234,1,Q4,1,Very Unsatisfied,Stayed,No,0,33,31-40,6815,6500-6999,,
CUST11235,1,Q4,2,Unsatisfied,Stayed,No,0,98,91-100,3543,3500-3999,,
CUST11236,1,Q1,3,Neutral,Stayed,No,0,84,81-90,2985,2500-2999,,
CUST11237,1,Q4,3,Neutral,Churned,Yes,1,88,81-90,4968,4500-4999,Other,No longer needed
CUST11238,1,Q4,3,Neutral,Stayed,No,0,56,51-60,5970,5500-5999,,
CUST11239,1,Q2,5,Very Satisfied,Churned,Yes,1,95,91-100,4882,4500-4999,Dissatisfaction,Too expensive
CUST11240,1,Q2,3,Neutral,Stayed,No,0,31,31-40,6010,6000-6499,,
CUST11241,1,Q3,3,Neutral,Churned,Yes,1,28,21-30,4093,4000-4499,Price,Poor service
CUST11242,1,Q1,1,Very Unsatisfied,Stayed,No,0,32,31-40,2160,2000-2499,,
CUST11243,1,Q4,2,Unsatisfied,Stayed,No,0,8,1-10,3000,3000-3499,,
CUST11244,1,Q4,1,Very Unsatisfied,Stayed,No,0,37,31-40,6179,6000-6499,,
CUST11245,1,Q2,3,Neutral,Stayed,No,0,69,61-70,5039,5000-5499,,
CUST11246,1,Q4,1,Very Unsatisfied,Churned,Yes,1,8,1-10,3932,3500-3999,Other,Too expensive
CUST11247,1,Q3,5,Very Satisfied,Stayed,No,0,37,31-40,6188,6000-6499,,
CUST11248,1,Q4,4,Satisfied,Stayed,No,0,3,1-10,6169,6000-6499,,
CUST11249,1,Q3,2,Unsatisfied,Stayed,No,0,75,71-80,4244,4000-4499,,
CUST11250,1,Q4,4,Satisfied,Stayed,No,0,32,31-40,3768,3500-3999,,
CUST11251,1,Q3,3,Neutral,Stayed,No,0,15,11-20,5396,5000-5499,,
CUST11252,1,Q2,2,Unsatisfied,Stayed,No,0,17,11-20,3923,3500-3999,,
CUST11253,1,Q3,5,Very Satisfied,Stayed,No,0,87,81-90,4157,4000-4499,,
CUST11254,1,Q4,3,Neutral,Stayed,No,0,16,11-20,4358,4000-4499,,
CUST11255,1,Q4,4,Satisfied,Stayed,No,0,84,81-90,3767,3500-3999,,
CUST11256,1,Q3,3,Neutral,Stayed,No,0,56,51-60,3839,3500-3999,,
CUST11257,1,Q4,5,Very Satisfied,Stayed,No,0,48,41-50,4972,4500-4999,,
CUST11258,1,Q2,5,Very Satisfied,Stayed,No,0,4,1-10,6893,6500-6999,,
CUST11259,1,Q3,2,Unsatisfied,Stayed,No,0,44,41-50,6839,6500-6999,,
CUST11260,1,Q4,5,Very Satisfied,Stayed,No,0,44,41-50,6502,6500-6999,,
CUST11261,1,Q3,5,Very Satisfied,Churned,Yes,1,62,61-70,3772,3500-3999,Competitor,Moving
CUST11262,1,Q4,4,Satisfied,Stayed,No,0,34,31-40,3320,3000-3499,,
CUST11263,1,Q4,1,Very Unsatisfied,Stayed,No,0,87,81-90,6727,6500-6999,,
CUST11264,1,Q4,5,Very Satisfied,Stayed,No,0,63,61-70,2698,2500-2999,,
CUST11265,1,Q4,1,Very Unsatisfied,Stayed,No,0,6,1-10,6302,6000-6499,,
CUST11266,1,Q3,2,Unsatisfied,Stayed,No,0,90,91-100,2281,2000-2499,,
CUST11267,1,Q4,5,Very Satisfied,Stayed,No,0,8,1-10,3512,3500-3999,,
CUST11268,1,Q2,4,Satisfied,Stayed,No,0,66,61-70,4316,4000-4499,,
CUST11269,1,Q4,3,Neutral,Stayed,No,0,37,31-40,5729,5500-5999,,
CUST11270,1,Q3,3,Neutral,Stayed,No,0,78,71-80,3519,3500-3999,,
CUST11271,1,Q1,3,Neutral,Stayed,No,0,78,71-80,5165,5000-5499,,
CUST11272,1,Q4,2,Unsatisfied,Stayed,No,0,15,11-20,2493,2000-2499,,
CUST11273,1,Q2,4,Satisfied,Stayed,No,0,39,31-40,2006,2000-2499,,
CUST11274,1,Q2,4,Satisfied,Churned,Yes,1,5,1-10,6600,6500-6999,Attitude,Too expensive
CUST11275,1,Q4,1,Very Unsatisfied,Stayed,No,0,20,21-30,5881,5500-5999,,
CUST11276,1,Q2,1,Very Unsatisfied,Stayed,No,0,1,1-10,2389,2000-2499,,
CUST11277,1,Q1,3,Neutral,Stayed,No,0,29,21-30,6541,6500-6999,,
CUST11278,1,Q3,2,Unsatisfied,Stayed,No,0,82,81-90,4578,4500-4999,,
CUST11279,1,Q3,1,Very Unsatisfied,Stayed,No,0,59,51-60,6272,6000-6499,,
CUST11280,1,Q3,3,Neutral,Stayed,No,0,59,51-60,5327,5000-5499,,
