CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents
CUST11128,1,MALE,49,No,No,No,0
CUST11129,1,MALE,60,No,No,No,0
CUST11130,1,MALE,71,Yes,No,Yes,2
CUST11131,1,FEMALE,64,No,Yes,No,0
CUST11132,1,Female,31,No,No,Yes,0
CUST11133,1,female,65,Yes,Yes,No,0
CUST11134,1,MALE,72,Yes,Yes,No,0
CUST11135,1,female,46,No,No,No,0
CUST11136,1,female,64,No,No,No,0
CUST11137,1,female,80,Yes,No,Yes,3
CUST11138,1,MALE,36,No,No,Yes,2
CUST11139,1,MALE,26,No,Yes,Yes,3
CUST11140,1,MALE,54,No,Yes,Yes,1
CUST11141,1,MALE,69,Yes,No,Yes,0
CUST11142,1,Male,74,Yes,No,No,0
CUST11143,1,Female,45,No,No,No,0
CUST11144,1,Male,53,No,Yes,No,0
CUST11145,1,FEMALE,81,Yes,No,Yes,1
CUST11146,1,Male,35,No,No,Yes,1
CUST11147,1,Male,52,No,No,No,0
CUST11148,1,Male,56,No,Yes,Yes,3
CUST11149,1,Female,25,No,Yes,No,0
CUST11150,1,female,32,No,No,No,0
CUST11151,1,FEMALE,24,No,Yes,No,0
CUST11152,1,FEMALE,34,No,No,Yes,0
CUST11153,1,Female,81,Yes,No,Yes,3
CUST11154,1,Male,29,No,Yes,Yes,1
CUST11155,1,female,73,Yes,No,Yes,0
CUST11156,1,MALE,63,No,Yes,No,0
CUST11157,1,Female,64,No,Yes,No,0
CUST11158,1,female,33,No,No,No,0
CUST11159,1,Female,19,No,No,Yes,0
CUST11160,1,Female,71,Yes,No,Yes,1
CUST11161,1,MALE,44,No,No,Yes,3
CUST11162,1,female,48,No,No,No,0
CUST11163,1,Male,58,No,Yes,Yes,1
CUST11164,1,female,53,No,Yes,Yes,1
CUST11165,1,female,64,No,Yes,Yes,1
CUST11166,1,Male,60,No,Yes,No,0
CUST11167,1,MALE,82,Yes,Yes,No,0
CUST11168,1,female,67,Yes,No,No,0
CUST11169,1,Male,18,No,Yes,No,0
CUST11170,1,Female,74,Yes,No,Yes,3
CUST11171,1,Female,33,No,No,No,0
CUST11172,1,Male,45,No,Yes,Yes,0
CUST11173,1,Female,39,No,Yes,No,0
CUST11174,1,female,58,No,Yes,No,0
CUST11175,1,Male,36,No,No,No,0
CUST11176,1,female,67,Yes,No,Yes,2
CUST11177,1,FEMALE,76,Yes,No,No,0
CUST11178,1,MALE,51,No,Yes,No,0
CUST11179,1,MALE,56,No,No,Yes,1
CUST11180,1,MALE,24,No,No,Yes,0
CUST11181,1,Male,69,Yes,Yes,No,0
CUST11182,1,FEMALE,77,Yes,No,Yes,2
CUST11183,1,MALE,69,Yes,No,No,0
CUST11184,1,female,41,No,Yes,No,0
CUST11185,1,MALE,43,No,No,Yes,0
CUST11186,1,FEMALE,27,No,Yes,No,0
CUST11187,1,female,34,No,Yes,Yes,3
CUST11188,1,female,19,No,No,No,0
CUST11189,1,Male,44,No,No,No,0
CUST11190,1,Male,65,Yes,Yes,No,0
CUST11191,1,Female,26,No,No,No,0
CUST11192,1,FEMALE,40,No,No,Yes,2
CUST11193,1,female,44,No,Yes,Yes,2
CUST11194,1,FEMALE,60,No,Yes,No,0
CUST11195,1,MALE,24,No,Yes,Yes,2
CUST11196,1,MALE,80,Yes,Yes,Yes,1
CUST11197,1,Female,61,No,Yes,No,0
CUST11198,1,female,56,No,Yes,No,0
CUST11199,1,female,57,No,No,No,0
CUST11200,1,Female,24,No,No,Yes,2
CUST11201,1,MALE,42,No,Yes,No,0
CUST11202,1,female,76,Yes,Yes,No,0
CUST11203,1,FEMALE,30,No,Yes,No,0
CUST11204,1,female,79,Yes,Yes,Yes,3
CUST11205,1,MALE,25,No,Yes,Yes,3
CUST11206,1,female,62,No,No,Yes,2
CUST11207,1,female,35,No,Yes,No,0
CUST11208,1,Male,77,Yes,No,Yes,0
CUST11209,1,female,77,Yes,Yes,Yes,1
CUST11210,1,Female,19,No,No,No,0
CUST11211,1,Female,83,Yes,No,No,0
CUST11212,1,FEMALE,31,No,Yes,Yes,0
CUST11213,1,female,65,Yes,Yes,Yes,1
CUST11214,1,FEMALE,73,Yes,Yes,Yes,1
CUST11215,1,MALE,29,No,No,Yes,3
CUST11216,1,MALE,72,Yes,Yes,No,0
CUST11217,1,Male,45,No,Yes,No,0
CUST11218,1,Male,21,No,No,Yes,1
CUST11219,1,female,53,No,No,No,0
CUST11220,1,female,67,Yes,Yes,No,0
CUST11221,1,FEMALE,20,No,Yes,Yes,2
CUST11222,1,FEMALE,18,No,Yes,Yes,1
CUST11223,1,female,34,No,Yes,Yes,3
CUST11224,1,female,79,Yes,Yes,No,0
CUST11225,1,Male,65,Yes,Yes,Yes,3
CUST11226,1,Male,79,Yes,Yes,Yes,1
CUST11227,1,Male,36,No,No,No,0
CUST11228,1,female,51,No,No,Yes,1
CUST11229,1,FEMALE,66,Yes,No,No,0
CUST11230,1,Female,64,No,No,Yes,1
CUST11231,1,Female,67,Yes,Yes,No,0
CUST11232,1,FEMALE,43,No,Yes,No,0
CUST11233,1,FEMALE,73,Yes,No,Yes,0
CUST11234,1,FEMALE,31,No,No,Yes,2
CUST11235,1,Male,42,No,Yes,Yes,1
CUST11236,1,MALE,21,No,Yes,Yes,2
CUST11237,1,female,49,No,No,Yes,3
CUST11238,1,Male,82,Yes,No,No,0
CUST11239,1,Female,78,Yes,No,Yes,2
CUST11240,1,female,37,No,No,Yes,1
CUST11241,1,FEMALE,27,No,Yes,Yes,3
CUST11242,1,Female,51,No,Yes,No,0
CUST11243,1,FEMALE,78,Yes,Yes,Yes,1
CUST11244,1,FEMALE,44,No,No,No,0
CUST11245,1,FEMALE,57,No,Yes,No,0
CUST11246,1,female,82,Yes,No,Yes,2
CUST11247,1,Female,50,No,Yes,Yes,2
CUST11248,1,Female,26,No,No,No,0
CUST11249,1,FEMALE,33,No,No,No,0
CUST11250,1,Male,22,No,Yes,No,0
CUST11251,1,MALE,40,No,Yes,No,0
CUST11252,1,Male,60,No,Yes,No,0
CUST11253,1,female,74,Yes,No,Yes,0
CUST11254,1,MALE,68,Yes,No,No,0
CUST11255,1,Male,30,No,No,No,0
CUST11256,1,Female,41,No,Yes,No,0
CUST11257,1,Male,28,No,No,No,0
CUST11258,1,FEMALE,69,Yes,Yes,No,0
CUST11259,1,female,34,No,No,Yes,2
CUST11260,1,Male,54,No,Yes,Yes,3
CUST11261,1,Male,30,No,No,No,0
CUST11262,1,MALE,79,Yes,Yes,Yes,1
CUST11263,1,FEMALE,25,No,Yes,No,0
CUST11264,1,MALE,73,Yes,No,Yes,2
CUST11265,1,female,61,No,No,Yes,1
CUST11266,1,female,77,Yes,No,Yes,0
CUST11267,1,FEMALE,58,No,No,Yes,1
CUST11268,1,MALE,38,No,Yes,No,0
CUST11269,1,FEMALE,59,No,No,Yes,1
CUST11270,1,MALE,46,No,Yes,No,0
CUST11271,1,Female,82,Yes,No,Yes,2
CUST11272,1,FEMALE,34,No,No,Yes,2
CUST11273,1,female,47,No,Yes,Yes,1
CUST11274,1,MALE,43,No,No,No,0
CUST11275,1,Female,70,Yes,No,Yes,0
CUST11276,1,female,36,No,No,Yes,3
CUST11277,1,MALE,70,Yes,No,Yes,3
CUST11278,1,Female,34,No,No,No,0
CUST11279,1,female,63,No,No,Yes,3
CUST11280,1,female,70,Yes,Yes,Yes,3
CUST11281,1,Female,81,Yes,Yes,No,0
CUST11282,1,female,62,No,No,Yes,1
CUST11283,1,MALE,66,Yes,Yes,Yes,1
CUST11284,1,MALE,36,No,No,No,0
CUST11285,1,female,82,Yes,No,Yes,1
CUST11286,1,Male,54,No,No,No,0
CUST11287,1,Female,43,No,Yes,No,0
CUST11288,1,Male,19,No,Yes,No,0
CUST11289,1,MALE,76,Yes,No,Yes,1
CUST11290,1,female,22,No,No,No,0
CUST11291,1,FEMALE,54,No,No,No,0
CUST11292,1,FEMALE,48,No,Yes,Yes,0
CUST11293,1,Male,65,Yes,Yes,Yes,1
CUST11294,1,Male,23,No,No,Yes,1
CUST11295,1,Male,32,No,No,No,0
CUST11296,1,MALE,32,No,No,No,0
CUST11297,1,MALE,78,Yes,No,No,0
CUST11298,1,female,33,No,Yes,Yes,1
CUST11299,1,MALE,37,No,Yes,No,0
CUST11300,1,female,61,No,Yes,No,0
CUST11301,1,female,59,No,Yes,Yes,2
CUST11302,1,Male,63,No,No,No,0
CUST11303,1,FEMALE,51,No,Yes,Yes,3
CUST11304,1,Male,81,Yes,No,Yes,2
CUST11305,1,MALE,46,No,Yes,No,0
CUST11306,1,Female,20,No,Yes,No,0
CUST11307,1,MALE,26,No,Yes,No,0
CUST11308,1,FEMALE,42,No,No,No,0
CUST11309,1,MALE,59,No,Yes,Yes,0
CUST11310,1,FEMALE,63,No,Yes,Yes,0
CUST11311,1,Female,76,Yes,Yes,No,0
CUST11312,1,Female,38,No,Yes,Yes,3
CUST11313,1,female,39,No,Yes,Yes,3
CUST11314,1,MALE,46,No,Yes,No,0
CUST11315,1,female,80,Yes,No,Yes,1
CUST11316,1,Male,78,Yes,No,No,0
CUST11317,1,Male,81,Yes,No,No,0
CUST11318,1,Male,57,No,No,Yes,3
CUST11319,1,Male,18,No,Yes,No,0
CUST11320,1,Male,82,Yes,No,Yes,0
CUST11321,1,MALE,79,Yes,No,Yes,1
CUST11322,1,female,71,Yes,No,Yes,0
CUST11323,1,female,77,Yes,Yes,Yes,2
CUST11324,1,FEMALE,63,No,Yes,No,0
CUST11325,1,Male,22,No,Yes,No,0
CUST11326,1,Female,39,No,No,Yes,1
CUST11327,1,FEMALE,70,Yes,No,Yes,1
CUST11328,1,FEMALE,49,No,Yes,No,0
CUST11329,1,MALE,28,No,Yes,No,0
CUST11330,1,FEMALE,27,No,No,Yes,2
CUST11331,1,Female,56,No,No,No,0
CUST11332,1,female,48,No,Yes,Yes,0
CUST11333,1,FEMALE,29,No,Yes,No,0
CUST11334,1,MALE,55,No,No,Yes,3
CUST11335,1,Male,84,Yes,Yes,No,0
CUST11336,1,Female,83,Yes,Yes,No,0
CUST11337,1,Male,69,Yes,Yes,No,0
CUST11338,1,FEMALE,22,No,Yes,Yes,1
CUST11339,1,female,28,No,Yes,Yes,3
CUST11340,1,MALE,42,No,No,Yes,2
CUST11341,1,Female,52,No,No,No,0
CUST11342,1,female,52,No,Yes,Yes,0
CUST11343,1,Female,39,No,No,No,0
CUST11344,1,MALE,54,No,No,Yes,0
CUST11345,1,MALE,72,Yes,Yes,Yes,0
CUST11346,1,FEMALE,81,Yes,Yes,Yes,3
CUST11347,1,Female,37,No,No,No,0
CUST11348,1,FEMALE,21,No,No,Yes,3
CUST11349,1,Female,35,No,No,No,0
CUST11350,1,Female,68,Yes,Yes,No,0
CUST11351,1,Male,37,No,Yes,No,0
CUST11352,1,FEMALE,26,No,No,No,0
CUST11353,1,Female,43,No,Yes,Yes,3
CUST11354,1,Female,42,No,No,No,0
CUST11355,1,MALE,58,No,Yes,No,0
CUST11356,1,Male,76,Yes,Yes,Yes,3
CUST11357,1,MALE,62,No,Yes,No,0
CUST11358,1,FEMALE,58,No,No,No,0
CUST11359,1,FEMALE,55,No,Yes,Yes,1
CUST11360,1,Female,36,No,Yes,No,0
CUST11361,1,female,31,No,Yes,Yes,3
CUST11362,1,MALE,38,No,Yes,No,0
CUST11363,1,FEMALE,32,No,Yes,No,0
CUST11364,1,Female,20,No,No,Yes,2
CUST11365,1,Female,54,No,Yes,No,0
CUST11366,1,MALE,63,No,Yes,Yes,1
CUST11367,1,Female,33,No,No,No,0
CUST11368,1,Male,31,No,Yes,Yes,0
CUST11369,1,female,26,No,Yes,No,0
CUST11370,1,MALE,24,No,Yes,Yes,3
CUST11371,1,MALE,31,No,Yes,No,0
CUST11372,1,MALE,23,No,No,No,0
CUST11373,1,Female,32,No,Yes,Yes,3
CUST11374,1,Female,69,Yes,Yes,No,0
CUST11375,1,MALE,51,No,Yes,No,0
CUST11376,1,MALE,18,No,Yes,No,0
CUST11377,1,Male,37,No,No,Yes,1
CUST11378,1,FEMALE,24,No,Yes,No,0
CUST11379,1,Male,24,No,Yes,No,0
CUST11380,1,MALE,67,Yes,No,No,0
CUST11381,1,Female,19,No,Yes,Yes,0
CUST11382,1,Female,64,No,No,Yes,0
CUST11383,1,MALE,31,No,Yes,Yes,2
CUST11384,1,FEMALE,48,No,No,No,0
CUST11385,1,female,67,Yes,No,No,0
CUST11386,1,female,78,Yes,No,No,0
CUST11387,1,Male,58,No,No,Yes,1
CUST11388,1,FEMALE,31,No,Yes,Yes,2
CUST11389,1,female,22,No,Yes,No,0
CUST11390,1,FEMALE,22,No,No,Yes,1
CUST11391,1,Female,81,Yes,No,No,0
CUST11392,1,Female,46,No,No,Yes,1
CUST11393,1,FEMALE,22,No,Yes,Yes,1
CUST11394,1,MALE,53,No,No,No,0
CUST11395,1,female,36,No,Yes,No,0
CUST11396,1,female,81,Yes,Yes,No,0
CUST11397,1,Female,39,No,No,Yes,0
CUST11398,1,Male,51,No,No,Yes,2
CUST11399,1,female,73,Yes,Yes,Yes,2
CUST11400,1,Female,34,No,No,Yes,3
CUST11401,1,Female,73,Yes,No,Yes,2
CUST11402,1,FEMALE,34,No,Yes,Yes,3
CUST11403,1,FEMALE,35,No,No,No,0
CUST11404,1,FEMALE,62,No,No,Yes,3
CUST11405,1,Male,73,Yes,Yes,Yes,0
CUST11406,1,female,67,Yes,No,Yes,3
CUST11407,1,Male,75,Yes,No,Yes,1
CUST11408,1,Male,35,No,Yes,Yes,1
CUST11409,1,FEMALE,24,No,No,No,0
CUST11410,1,Female,27,No,Yes,Yes,0
CUST11411,1,MALE,20,No,No,No,0
CUST11412,1,Female,61,No,Yes,No,0
CUST11413,1,Female,31,No,Yes,Yes,1
CUST11414,1,Female,21,No,No,Yes,1
CUST11415,1,Female,35,No,Yes,No,0
CUST11416,1,Male,69,Yes,No,Yes,2
CUST11417,1,FEMALE,55,No,Yes,Yes,0
CUST11418,1,FEMALE,37,No,No,Yes,1
CUST11419,1,Female,61,No,Yes,Yes,0
CUST11420,1,MALE,68,Yes,Yes,Yes,0
CUST11421,1,female,36,No,No,No,0
CUST11422,1,Female,83,Yes,No,No,0
CUST11423,1,Female,30,No,Yes,No,0
CUST11424,1,MALE,79,Yes,Yes,No,0
CUST11425,1,Male,78,Yes,Yes,No,0
CUST11426,1,Female,47,No,Yes,Yes,1
CUST11427,1,MALE,47,No,Yes,Yes,1
CUST11428,1,Male,68,Yes,Yes,Yes,3
CUST11429,1,Male,65,Yes,Yes,No,0
CUST11430,1,Female,50,No,Yes,Yes,0
CUST11431,1,Male,36,No,No,Yes,0
CUST11432,1,Female,74,Yes,No,No,0
CUST11433,1,Female,36,No,No,No,0
CUST11434,1,FEMALE,58,No,No,No,0
CUST11435,1,female,59,No,Yes,Yes,1
CUST11436,1,female,69,Yes,Yes,No,0
CUST11437,1,FEMALE,21,No,No,No,0
CUST11438,1,Female,21,No,Yes,No,0
CUST11439,1,MALE,22,No,Yes,Yes,3
CUST11440,1,Male,58,No,No,No,0
CUST11441,1,FEMALE,78,Yes,No,No,0
CUST11442,1,FEMALE,72,Yes,No,No,0
CUST11443,1,FEMALE,30,No,Yes,No,0
CUST11444,1,FEMALE,31,No,Yes,No,0
CUST11445,1,female,77,Yes,No,No,0
CUST11446,1,Female,42,No,No,Yes,2
CUST11447,1,FEMALE,61,No,No,Yes,1
CUST11448,1,FEMALE,27,No,No,No,0
CUST11449,1,FEMALE,67,Yes,Yes,Yes,3
CUST11450,1,MALE,61,No,No,Yes,0
CUST11451,1,MALE,31,No,Yes,Yes,0
CUST11452,1,Male,32,No,No,No,0
CUST11453,1,Female,33,No,Yes,No,0
CUST11454,1,FEMALE,19,No,Yes,Yes,1
CUST11455,1,Male,47,No,No,Yes,3
CUST11456,1,Male,47,No,Yes,Yes,1
CUST11457,1,Female,48,No,No,Yes,0
CUST11458,1,MALE,37,No,No,No,0
CUST11459,1,Female,66,Yes,No,Yes,3
CUST11460,1,Male,52,No,Yes,No,0
CUST11461,1,Female,40,No,No,Yes,3
CUST11462,1,MALE,78,Yes,Yes,No,0
CUST11463,1,Male,72,Yes,No,No,0
CUST11464,1,Female,84,Yes,Yes,No,0
CUST11465,1,FEMALE,25,No,No,No,0
CUST11466,1,FEMALE,57,No,No,No,0
CUST11467,1,Female,76,Yes,Yes,No,0
CUST11468,1,Female,49,No,Yes,No,0
CUST11469,1,MALE,24,No,Yes,Yes,0
CUST11470,1,Male,19,No,No,No,0
CUST11471,1,Female,23,No,Yes,Yes,0
CUST11472,1,Male,53,No,Yes,Yes,2
CUST11473,1,FEMALE,49,No,Yes,Yes,2
CUST11474,1,Male,62,No,Yes,Yes,0
CUST11475,1,female,59,No,No,Yes,3
CUST11476,1,MALE,70,Yes,Yes,Yes,0
CUST11477,1,MALE,26,No,Yes,Yes,1
CUST11478,1,Male,66,Yes,No,No,0
CUST11479,1,MALE,19,No,No,Yes,0
CUST11480,1,Male,84,Yes,No,Yes,3
CUST11481,1,Male,28,No,Yes,Yes,2
CUST11482,1,FEMALE,67,Yes,Yes,Yes,0
CUST11483,1,Male,52,No,Yes,Yes,2
CUST11484,1,MALE,32,No,Yes,Yes,1
CUST11485,1,female,48,No,Yes,No,0
CUST11486,1,Female,79,Yes,No,Yes,3
CUST11487,1,MALE,45,No,Yes,Yes,2
CUST11488,1,female,42,No,Yes,Yes,1
CUST11489,1,MALE,42,No,Yes,Yes,3
CUST11490,1,female,18,No,Yes,Yes,3
CUST11491,1,MALE,76,Yes,Yes,No,0
CUST11492,1,Female,59,No,Yes,Yes,2
CUST11493,1,FEMALE,51,No,No,Yes,2
CUST11494,1,FEMALE,83,Yes,No,No,0
CUST11495,1,Female,35,No,No,Yes,2
CUST11496,1,MALE,22,No,No,No,0
CUST11497,1,female,37,No,No,No,0
CUST11498,1,Male,83,Yes,No,No,0
CUST11499,1,MALE,79,Yes,Yes,Yes,3
CUST11500,1,Female,49,No,Yes,Yes,3
CUST11501,1,FEMALE,75,Yes,No,No,0
CUST11502,1,FEMALE,67,Yes,No,No,0
CUST11503,1,MALE,55,No,Yes,Yes,3
CUST11504,1,female,72,Yes,Yes,Yes,2
CUST11505,1,Female,45,No,No,No,0
CUST11506,1,Female,39,No,No,No,0
CUST11507,1,female,60,No,No,Yes,2
CUST11508,1,female,53,No,Yes,No,0
CUST11509,1,MALE,69,Yes,No,No,0
CUST11510,1,MALE,53,No,No,No,0
CUST11511,1,FEMALE,45,No,No,No,0
CUST11512,1,FEMALE,75,Yes,No,No,0
CUST11513,1,female,53,No,Yes,Yes,1
CUST11514,1,Male,26,No,No,Yes,0
CUST11515,1,Male,38,No,Yes,Yes,1
CUST11516,1,Male,81,Yes,Yes,Yes,0
CUST11517,1,Female,78,Yes,No,No,0
CUST11518,1,MALE,57,No,No,Yes,1
CUST11519,1,female,73,Yes,Yes,No,0
CUST11520,1,FEMALE,21,No,Yes,Yes,2
CUST11521,1,Male,48,No,Yes,No,0
CUST11522,1,FEMALE,44,No,Yes,No,0
CUST11523,1,MALE,75,Yes,Yes,Yes,3
CUST11524,1,female,42,No,No,No,0
CUST11525,1,Male,22,No,No,No,0
CUST11526,1,Male,25,No,No,Yes,0
CUST11527,1,female,26,No,Yes,Yes,3
CUST11528,1,FEMALE,32,No,Yes,No,0
CUST11529,1,MALE,24,No,Yes,Yes,0
CUST11530,1,MALE,32,No,Yes,No,0
CUST11531,1,MALE,54,No,No,Yes,3
CUST11532,1,FEMALE,56,No,No,No,0
CUST11533,1,FEMALE,23,No,Yes,Yes,1
CUST11534,1,Male,74,Yes,Yes,Yes,3
CUST11535,1,FEMALE,36,No,No,Yes,0
CUST11536,1,Female,80,Yes,No,No,0
CUST11537,1,female,48,No,No,Yes,2
CUST11538,1,FEMALE,27,No,Yes,Yes,0
CUST11539,1,MALE,84,Yes,No,No,0
CUST11540,1,FEMALE,79,Yes,Yes,Yes,3
CUST11541,1,Male,20,No,No,No,0
CUST11542,1,female,35,No,No,Yes,1
CUST11543,1,female,42,No,No,Yes,0
CUST11544,1,MALE,37,No,Yes,Yes,1
CUST11545,1,female,75,Yes,Yes,No,0
CUST11546,1,Female,67,Yes,No,Yes,2
CUST11547,1,female,27,No,Yes,No,0
CUST11548,1,MALE,38,No,No,Yes,1
CUST11549,1,female,46,No,Yes,Yes,1
CUST11550,1,FEMALE,27,No,No,No,0
CUST11551,1,Male,30,No,Yes,No,0
CUST11552,1,FEMALE,64,No,Yes,Yes,0
CUST11553,1,Female,40,No,No,No,0
CUST11554,1,Female,67,Yes,No,No,0
CUST11555,1,Male,21,No,Yes,Yes,1
CUST11556,1,Male,84,Yes,No,No,0
CUST11557,1,Male,70,Yes,No,No,0
CUST11558,1,Male,19,No,No,Yes,1
CUST11559,1,female,82,Yes,No,Yes,1
CUST11560,1,FEMALE,74,Yes,Yes,No,0
CUST11561,1,Female,24,No,No,No,0
CUST11562,1,female,36,No,Yes,No,0
CUST11563,1,Male,61,No,Yes,Yes,3
CUST11564,1,MALE,80,Yes,Yes,No,0
CUST11565,1,MALE,82,Yes,Yes,Yes,1
CUST11566,1,FEMALE,56,No,No,Yes,1
CUST11567,1,Female,43,No,Yes,No,0
CUST11568,1,Female,61,No,No,No,0
CUST11569,1,FEMALE,29,No,No,No,0
CUST11570,1,Male,39,No,Yes,No,0
CUST11571,1,Male,31,No,No,No,0
CUST11572,1,Female,47,No,Yes,Yes,1
CUST11573,1,Female,61,No,No,No,0
CUST11574,1,Female,55,No,No,No,0
CUST11575,1,Male,76,Yes,No,Yes,0
CUST11576,1,MALE,59,No,Yes,Yes,0
CUST11577,1,FEMALE,69,Yes,Yes,Yes,1
CUST11578,1,FEMALE,80,Yes,Yes,Yes,1
CUST11579,1,female,78,Yes,No,Yes,3
CUST11580,1,female,51,No,Yes,No,0
CUST11581,1,MALE,56,No,No,Yes,1
CUST11582,1,Female,58,No,No,Yes,2
CUST11583,1,MALE,54,No,No,Yes,1
CUST11584,1,female,82,Yes,No,No,0
CUST11585,1,female,49,No,Yes,Yes,0
CUST11586,1,FEMALE,25,No,Yes,No,0
CUST11587,1,MALE,35,No,No,No,0
CUST11588,1,Male,62,No,No,No,0
CUST11589,1,female,50,No,No,No,0
CUST11590,1,FEMALE,22,No,Yes,No,0
CUST11591,1,Female,53,No,No,Yes,0
CUST11592,1,MALE,40,No,Yes,No,0
CUST11593,1,female,57,No,Yes,No,0
CUST11594,1,Male,22,No,Yes,Yes,1
CUST11595,1,female,51,No,No,Yes,0
CUST11596,1,Male,41,No,Yes,No,0
CUST11597,1,MALE,34,No,Yes,Yes,3
CUST11598,1,Male,39,No,Yes,No,0
CUST11599,1,Male,32,No,Yes,Yes,0
CUST11600,1,FEMALE,32,No,Yes,No,0
CUST11601,1,MALE,42,No,No,No,0
CUST11602,1,female,70,Yes,No,No,0
CUST11603,1,Female,38,No,Yes,Yes,2
CUST11604,1,MALE,83,Yes,No,Yes,1
CUST11605,1,MALE,49,No,Yes,Yes,0
CUST11606,1,Female,38,No,No,Yes,0
CUST11607,1,female,61,No,No,No,0
CUST11608,1,FEMALE,83,Yes,Yes,Yes,1
CUST11609,1,female,31,No,Yes,Yes,0
CUST11610,1,Female,32,No,No,No,0
CUST11611,1,female,37,No,No,No,0
CUST11612,1,MALE,51,No,No,Yes,2
CUST11613,1,FEMALE,53,No,Yes,No,0
CUST11614,1,Male,26,No,Yes,Yes,1
CUST11615,1,female,47,No,No,Yes,0
CUST11616,1,Male,80,Yes,Yes,Yes,3
CUST11617,1,FEMALE,52,No,No,No,0
CUST11618,1,Male,30,No,Yes,No,0
CUST11619,1,female,63,No,Yes,No,0
CUST11620,1,Female,73,Yes,Yes,No,0
CUST11621,1,MALE,26,No,No,No,0
CUST11622,1,MALE,53,No,No,Yes,3
CUST11623,1,Male,20,No,No,Yes,1
CUST11624,1,MALE,36,No,Yes,No,0
CUST11625,1,MALE,45,No,Yes,Yes,0
CUST11626,1,Female,40,No,No,Yes,3
CUST11627,1,Male,24,No,No,No,0
CUST11628,1,Female,31,No,Yes,No,0
CUST11629,1,Female,63,No,Yes,No,0
CUST11630,1,FEMALE,32,No,Yes,Yes,2
CUST11631,1,Male,84,Yes,Yes,No,0
CUST11632,1,Female,32,No,Yes,Yes,0
CUST11633,1,female,68,Yes,Yes,No,0
CUST11634,1,MALE,25,No,No,No,0
CUST11635,1,Male,79,Yes,Yes,No,0
CUST11636,1,FEMALE,68,Yes,No,No,0
CUST11637,1,Female,80,Yes,Yes,No,0
CUST11638,1,female,33,No,Yes,Yes,2
CUST11639,1,MALE,41,No,No,Yes,3
CUST11640,1,MALE,23,No,Yes,No,0
CUST11641,1,female,74,Yes,No,No,0
CUST11642,1,Male,48,No,No,Yes,1
CUST11643,1,MALE,23,No,No,No,0
CUST11644,1,MALE,46,No,Yes,No,0
CUST11645,1,MALE,84,Yes,No,Yes,2
CUST11646,1,Female,20,No,No,Yes,3
CUST11647,1,Female,45,No,Yes,Yes,1
CUST11648,1,MALE,65,Yes,No,Yes,0
CUST11649,1,FEMALE,27,No,No,Yes,3
CUST11650,1,MALE,50,No,Yes,No,0
CUST11651,1,Male,84,Yes,No,Yes,3
CUST11652,1,FEMALE,29,No,Yes,Yes,0
CUST11653,1,Male,74,Yes,No,Yes,0
CUST11654,1,female,61,No,Yes,Yes,0
CUST11655,1,female,30,No,No,Yes,1
CUST11656,1,Female,41,No,No,No,0
CUST11657,1,Female,61,No,Yes,No,0
CUST11658,1,Female,74,Yes,No,Yes,1
CUST11659,1,female,33,No,No,No,0
CUST11660,1,Male,38,No,No,No,0
CUST11661,1,FEMALE,68,Yes,Yes,No,0
CUST11662,1,Female,38,No,Yes,No,0
CUST11663,1,female,77,Yes,Yes,No,0
CUST11664,1,Female,68,Yes,No,Yes,0
CUST11665,1,MALE,38,No,Yes,No,0
CUST11666,1,FEMALE,23,No,No,Yes,1
CUST11667,1,Male,82,Yes,Yes,Yes,3
CUST11668,1,Female,75,Yes,Yes,No,0
CUST11669,1,MALE,23,No,Yes,Yes,1
CUST11670,1,MALE,82,Yes,Yes,Yes,3
CUST11671,1,FEMALE,51,No,No,No,0
CUST11672,1,female,73,Yes,Yes,Yes,3
CUST11673,1,female,20,No,No,No,0
CUST11674,1,Female,59,No,Yes,No,0
CUST11675,1,Female,79,Yes,No,Yes,1
CUST11676,1,female,23,No,No,No,0
CUST11677,1,Male,23,No,Yes,No,0
CUST11678,1,Male,80,Yes,No,No,0
CUST11679,1,MALE,37,No,No,No,0
CUST11680,1,FEMALE,38,No,Yes,No,0
CUST11681,1,Male,19,No,Yes,No,0
CUST11682,1,Female,73,Yes,Yes,No,0
CUST11683,1,Male,27,No,No,Yes,0
CUST11684,1,FEMALE,40,No,Yes,No,0
CUST11685,1,Female,47,No,Yes,No,0
CUST11686,1,FEMALE,54,No,No,No,0
CUST11687,1,female,72,Yes,Yes,Yes,2
CUST11688,1,FEMALE,66,Yes,Yes,Yes,2
CUST11689,1,FEMALE,51,No,No,No,0
CUST11690,1,FEMALE,61,No,Yes,No,0
CUST11691,1,Female,39,No,No,No,0
CUST11692,1,FEMALE,48,No,Yes,Yes,1
CUST11693,1,FEMALE,24,No,No,Yes,3
CUST11694,1,MALE,38,No,No,No,0
CUST11695,1,Female,33,No,Yes,Yes,2
CUST11696,1,FEMALE,37,No,Yes,No,0
CUST11697,1,Male,60,No,No,No,0
CUST11698,1,FEMALE,61,No,No,No,0
CUST11699,1,Male,64,No,No,Yes,3
CUST11700,1,female,36,No,Yes,Yes,3
CUST11701,1,female,65,Yes,No,Yes,3
CUST11702,1,Female,28,No,No,No,0
CUST11703,1,Female,46,No,Yes,No,0
CUST11704,1,female,62,No,Yes,Yes,3
