ID,Zip Code,Population
11000,83721,53911
11001,11817,5165
11002,46196,34515
11003,32007,72722
11004,48761,62940
11005,46412,10138
11006,91708,87594
11007,98536,5005
11008,64514,23005
11009,62697,81662
11010,57488,52191
11011,72783,91137
11012,19628,68388
11013,23910,42590
11014,75980,74403
11015,22838,12378
11016,33660,79540
11017,83311,84749
11018,70318,29276
11019,54169,78240
11020,64828,27055
11021,45680,34885
11022,80560,25658
11023,15206,33139
11024,66381,22238
11025,90154,27274
11026,15728,62830
11027,38454,63471
11028,53194,30291
11029,84369,99371
11030,41672,64410
11031,35837,30473
11032,46640,37148
11033,86518,71125
11034,67451,65818
11035,18765,6478
11036,20155,27360
11037,18171,72057
11038,23119,32492
11039,68291,25102
11040,67675,82206
11041,27931,85580
11042,87806,22556
11043,87559,61023
11044,87508,35521
11045,49926,51211
11046,71991,96886
11047,59539,36615
11048,26805,24723
11049,33600,23775
11050,98118,92206
11051,81894,75314
11052,22239,88840
11053,71104,38243
11054,33303,89481
11055,86716,96568
11056,39124,80944
11057,93933,87348
11058,38080,35196
11059,83936,81198
11060,85966,52676
11061,21227,32570
11062,72468,46692
11063,73816,39455
11064,32427,46110
11065,42653,70699
11066,98790,51896
11067,31554,50947
11068,34199,35586
11069,46685,14728
11070,58553,53130
11071,55261,13497
11072,59887,23096
11073,67322,22554
11074,99784,96058
11075,92529,68299
11076,24354,45021
11077,13766,46143
11078,50499,63717
11079,58659,34965
11080,47162,11123
11081,79496,35292
11082,21437,63880
11083,85357,48905
11084,22231,30426
11085,20753,55113
11086,14290,29797
11087,24807,23566
11088,69605,19232
11089,50468,26063
11090,33815,46019
11091,66773,90682
11092,18210,39827
11093,42360,46167
11094,98040,81547
11095,22362,12872
11096,50027,28648
11097,76178,32675
11098,62528,87534
11099,14921,17901
11100,52420,26002
11101,75681,52210
11102,47597,99733
11103,93944,6692
11104,10518,49217
11105,33358,5068
11106,45105,23966
11107,46204,32514
11108,22333,7175
11109,50480,7158
11110,14555,56963
11111,49154,63189
11112,95598,20874
11113,85153,8247
11114,86715,11654
11115,95002,48840
11116,80176,93436
11117,37981,62044
11118,69248,64963
11119,12775,54595
11120,90146,71632
11121,65372,58149
11122,74299,51333
11123,51831,71536
11124,93613,19855
11125,63129,35907
11126,48674,97185
11127,31270,27323
11128,27889,55026
11129,65042,14407
11130,89750,99517
11131,57080,60588
11132,85719,70603
11133,90523,56487
11134,90224,89725
11135,99994,85378
11136,20622,81810
11137,51351,9858
11138,74249,77388
11139,13781,83026
11140,43416,70309
11141,77454,47188
11142,18973,30528
11143,65156,61728
11144,27569,93277
11145,72250,40355
11146,12210,15333
11147,35576,30920
11148,20492,29658
11149,80098,79279
11150,36687,61176
11151,88979,14369
11152,62061,67354
11153,66348,57340
11154,11227,86353
11155,98028,99996
11156,75170,51959
11157,26141,66280
11158,42571,55750
11159,91499,70066
11160,36932,29128
11161,76071,77829
11162,57600,87216
11163,28153,13148
11164,14025,67612
11165,77378,41563
11166,73556,13809
11167,20009,61162
11168,71636,88190
11169,19116,42589
11170,41704,31785
11171,68729,12209
11172,59476,47469
11173,54373,10933
11174,87759,92034
11175,54022,36132
11176,65977,70875
11177,24190,9377
11178,71503,24358
11179,70384,19788
11180,43344,52333
11181,58846,81456
11182,67651,22475
11183,34592,6957
11184,18126,71938
11185,44777,73389
11186,96288,5072
11187,36557,75115
11188,26792,81705
11189,74731,43168
11190,81271,56667
11191,36233,9378
11192,57202,48745
11193,52021,86645
11194,55149,40410
11195,23777,8381
11196,58732,80257
11197,21859,69107
11198,98263,91904
11199,14529,47809
11200,94025,74979
11201,13863,33648
11202,36952,48157
11203,14799,83310
11204,25419,69874
11205,31492,81067
11206,51232,53912
11207,94312,48804
11208,66422,56404
11209,16464,36588
11210,86319,76013
11211,36575,63221
11212,30565,6154
11213,92940,31734
11214,54567,88300
11215,52894,9431
11216,59199,46304
11217,17005,57817
11218,17529,79762
11219,97122,22026
11220,19196,32556
11221,76713,55359
11222,96749,63910
11223,20173,79071
11224,12667,40324
11225,34465,49846
11226,62330,62787
11227,93067,39648
11228,49250,98616
11229,72085,70687
11230,37077,39615
11231,15606,66214
11232,86730,65444
11233,57938,32729
11234,64614,27346
11235,24770,19427
11236,57634,17779
11237,17452,84937
11238,20595,93708
11239,76064,98320
11240,67626,33964
11241,35949,9949
11242,79170,68679
11243,20711,38812
11244,63700,47993
11245,83548,57054
11246,24735,26738
11247,61004,53098
11248,25535,50033
11249,11264,42094
11250,70814,16030
11251,41429,61133
11252,90669,74452
11253,42053,83126
11254,64148,77811
11255,13886,65016
11256,78793,61174
11257,55177,24000
11258,47216,99498
11259,79875,64821
11260,34048,67337
11261,16788,12658
11262,59750,93989
11263,42233,31246
11264,71397,72877
11265,61670,26329
11266,94814,33959
11267,15204,77226
11268,32907,45722
11269,55877,71955
11270,72852,40314
11271,55276,89555
11272,71846,9684
11273,57523,36951
11274,54003,91483
11275,90750,28490
11276,87430,23410
11277,32008,53498
11278,42796,71696
11279,25763,13191
11280,82957,21583
11281,44727,91336
11282,90343,90809
11283,89940,94814
11284,82040,72319
11285,71918,74006
11286,93343,64583
11287,68973,44121
11288,37158,72808
11289,35843,36163
11290,63809,97155
11291,14692,31670
11292,69163,49049
11293,27831,89532
11294,66897,81652
11295,74691,56959
11296,80788,46388
11297,60492,10228
11298,31253,44839
11299,61290,75735
11300,92691,20006
11301,34150,13122
11302,15176,26308
11303,98953,85410
11304,60818,59867
11305,52332,82170
11306,79555,92669
11307,68915,31828
11308,24865,62894
11309,55474,37068
11310,40292,5293
11311,45272,38888
11312,10902,71195
11313,44955,5664
11314,20749,39834
11315,39100,19677
11316,80336,94379
11317,78444,13701
11318,66597,55966
11319,43534,39030
11320,77367,95389
11321,70013,61062
11322,60921,21204
11323,86874,98418
11324,54116,93602
11325,21649,74187
11326,17566,77987
11327,98378,84370
11328,33711,49062
11329,62953,82570
11330,17179,91870
11331,37012,45212
11332,39703,86476
11333,13267,62333
11334,35105,86037
11335,16654,83915
11336,46825,21466
11337,44164,43443
11338,37817,30373
11339,90838,68158
11340,96468,8046
11341,23555,67089
11342,43543,78278
11343,19272,62880
11344,60713,76776
11345,81490,90668
11346,40504,42548
11347,63145,93845
11348,16532,51758
11349,58982,52555
11350,11353,12575
11351,96370,52570
11352,30968,5554
11353,18081,8726
11354,12816,90319
11355,33490,22790
11356,13934,52578
11357,77072,48195
11358,55565,75363
11359,86192,9721
11360,76893,32102
11361,12953,11665
11362,23830,39288
11363,30638,11089
11364,36946,22841
11365,76924,38985
11366,18425,98115
11367,72990,18534
11368,84114,89327
11369,10633,72785
11370,45709,34206
11371,26660,60967
11372,83695,81057
11373,32986,61121
11374,97080,90147
11375,31866,61851
11376,74599,72254
11377,40603,90636
11378,95436,49898
11379,19153,96441
11380,37365,29969
11381,17050,75920
11382,35143,40712
11383,31193,78467
11384,33851,63639
11385,17447,83529
11386,82715,27758
11387,53141,80464
11388,47930,62865
11389,13148,49698
11390,81981,37566
11391,81817,13483
11392,68318,95830
11393,64913,65342
11394,13877,55206
11395,97137,47793
11396,87875,11283
11397,26890,45110
11398,57461,9475
11399,86034,19620
11400,94821,58810
11401,48820,59927
11402,94498,11161
11403,46940,43903
11404,89347,85180
11405,83547,99110
11406,33966,54588
11407,70406,58471
11408,62534,51806
11409,61222,33567
11410,65582,98012
11411,90545,19906
11412,97302,90824
11413,61202,49052
11414,14271,95509
11415,75531,57049
11416,79858,75841
11417,91177,63140
11418,45739,14058
11419,36329,41184
11420,77650,87626
11421,52325,77256
11422,83006,34976
11423,71119,82574
11424,65131,55807
11425,18590,67055
11426,29612,61785
11427,68358,62454
11428,26637,54130
11429,36499,44530
11430,20584,15771
11431,32025,24305
11432,79909,92152
11433,75171,28560
11434,25966,55820
11435,32147,60835
11436,92686,34209
11437,58059,14669
11438,64748,43486
11439,83948,76545
11440,67687,35341
11441,12308,51042
11442,33271,35620
11443,54841,74563
11444,20734,84592
11445,60802,60498
11446,94206,89745
11447,73081,7790
11448,13922,37444
11449,42493,90773
11450,40741,94042
11451,22045,37482
11452,42684,39906
11453,40148,93468
11454,70178,27838
11455,39723,96061
11456,16619,99204
11457,35628,67372
11458,75988,21173
11459,75258,76677
11460,13039,34230
11461,27199,63976
11462,33199,34709
11463,36991,37624
11464,53664,29639
11465,92640,97198
11466,74087,37891
11467,19727,67433
11468,75682,40256
11469,43550,48477
11470,58381,84645
11471,70115,72169
11472,33157,82831
11473,56608,94100
11474,51380,80324
11475,92085,8255
11476,29709,10480
11477,73926,34960
11478,98813,83550
11479,97563,92848
11480,98642,90134
11481,11203,16008
11482,61602,36165
11483,47350,44301
11484,12444,54408
11485,61936,6170
11486,26623,51913
11487,72784,45277
11488,46585,24315
11489,39704,73039
11490,73539,93101
11491,63895,75081
11492,90787,54537
11493,48435,30551
11494,42054,40799
11495,93261,25292
11496,79456,12982
11497,19216,68709
11498,54275,17159
11499,44093,92840
11500,86337,50773
11501,84973,63750
11502,82726,5489
11503,94292,14749
11504,19001,30042
11505,75382,40391
11506,65292,5744
11507,12871,47474
11508,31668,21697
11509,90374,22689
11510,22644,84010
11511,29762,71561
11512,99325,9675
11513,38873,26041
11514,10010,94683
11515,85210,33090
11516,11200,93728
11517,30148,32412
11518,58786,29902
11519,34223,51905
11520,84800,90931
11521,25241,60225
11522,47620,31598
11523,23353,41848
11524,91489,15511
11525,15568,75367
11526,94465,95931
11527,19382,21201
11528,34623,9311
11529,54580,90537
11530,65453,96857
11531,53503,48736
11532,79755,38318
11533,22737,99670
11534,49780,89611
11535,72354,91804
11536,88956,54183
11537,57496,25184
11538,33087,38537
11539,88532,83664
11540,71319,98217
11541,58312,92759
11542,58268,65974
11543,99731,19870
11544,15356,56500
11545,55295,62308
11546,10067,34010
11547,68298,27130
11548,76638,65670
11549,72603,65163
11550,47562,51425
11551,26787,61639
11552,49755,39992
11553,13806,81349
11554,63572,57820
11555,89404,6927
11556,59952,71337
11557,86559,24261
11558,25833,38350
11559,94135,22160
11560,37946,33298
11561,58776,12633
11562,52541,68430
11563,90854,6601
11564,60461,57271
11565,65942,20134
11566,72478,64559
11567,22641,15587
11568,32021,96219
11569,22062,5995
11570,89916,36365
11571,68761,88329
11572,21584,46070
11573,87658,98117
11574,13471,90189
11575,16961,66326
11576,75231,85321
11577,50673,82925
11578,78047,31478
11579,97185,50343
11580,86591,75269
11581,71368,16203
11582,99268,10392
11583,72279,69435
11584,57925,86870
11585,52095,99708
11586,51993,98094
11587,53240,11475
11588,69161,60038
11589,76267,44875
11590,23223,82870
11591,46189,97535
11592,30729,74814
11593,14462,62055
11594,70328,75880
11595,79612,9862
11596,73313,87362
11597,67535,23561
11598,93001,90901
11599,56532,57846
11600,54136,91929
11601,58488,55683
11602,78914,95019
11603,29144,91898
11604,33828,17392
11605,84354,11759
11606,83965,71614
11607,67676,44219
11608,38940,23083
11609,69265,94231
11610,33742,12768
11611,39607,72496
11612,26026,82533
11613,38606,89265
11614,62591,80541
11615,70214,17507
11616,39399,17651
11617,12471,30862
11618,57043,97910
11619,52547,99473
11620,12061,79401
11621,83567,90131
11622,24562,19407
11623,79706,46768
11624,54281,34649
11625,74137,48230
11626,85868,46578
11627,11996,23963
11628,71742,42779
11629,17489,15352
11630,75553,13261
11631,31557,17610
11632,80766,88479
11633,84611,66494
11634,85934,28727
11635,39829,91704
11636,55639,61766
11637,90805,82980
11638,12725,82980
11639,88195,33796
11640,61032,5104
11641,74205,18222
11642,63691,7208
11643,52284,7631
11644,97389,13041
11645,99326,62868
11646,14097,28543
11647,74901,84215
11648,62411,8466
11649,60234,57640
11650,48680,98881
11651,34615,22136
11652,72843,88753
11653,46774,50048
11654,41825,35129
11655,97290,91297
11656,58923,15811
11657,59360,48262
11658,62400,73491
11659,39858,99594
11660,17309,59929
11661,36902,98287
11662,76829,28729
11663,11613,22629
11664,61488,60910
11665,40100,80113
11666,36364,40042
11667,21379,13944
11668,65030,23248
11669,12699,75765
11670,25400,47760
11671,58503,12465
11672,94127,47678
11673,76473,45232
11674,42818,50297
11675,78335,32711
11676,43643,95288
11677,17551,9307
11678,83914,96984
11679,40067,84983
11680,19285,51411
11681,48933,7433
11682,72698,51622
11683,18568,91990
11684,92914,35780
11685,52033,22575
11686,33225,11516
11687,68624,42524
11688,91762,87291
11689,16045,31956
11690,68019,94136
11691,14705,58106
11692,36987,58609
11693,99172,21513
11694,27717,11675
11695,49013,37914
11696,55960,11012
11697,20917,15328
11698,26239,8056
11699,78614,20646
11700,93075,41054
11701,76045,46328
11702,74367,93450
11703,26364,26362
11704,52961,30045
11705,95987,69650
11706,75213,96906
11707,57343,41780
11708,52537,5314
11709,21325,97215
11710,90514,93432
11711,22081,25199
11712,27127,66494
11713,95994,46882
11714,45805,47182
11715,36211,67163
11716,80460,53561
11717,61111,28811
11718,36768,21717
11719,79494,55153
11720,46893,7088
11721,30941,86824
11722,43082,15427
11723,80744,9000
11724,46111,72693
11725,95749,46883
11726,31906,14616
11727,51168,31287
11728,35301,7014
11729,48693,8467
11730,61177,55393
11731,13467,14970
11732,28885,98698
11733,60121,67145
11734,21825,48855
11735,24595,24635
11736,63267,53843
11737,85265,22724
11738,31830,88070
11739,26416,77845
11740,38183,65028
11741,18278,51157
11742,92921,49273
11743,32882,46476
11744,90078,23490
11745,55995,79553
11746,81022,56380
11747,66685,97795
11748,31535,41557
11749,14319,79283
11750,44685,95726
11751,26217,67063
11752,78549,10191
11753,32652,24401
11754,58410,79650
11755,99735,68594
11756,95772,13454
11757,18704,92156
11758,13528,9036
11759,56935,24775
11760,96662,95911
11761,16214,56615
11762,44352,22629
11763,34425,83645
11764,88686,17560
11765,68317,87698
11766,37747,80800
11767,26935,69509
11768,93144,22836
11769,42405,54956
11770,68916,67971
11771,31019,89195
11772,74030,51935
11773,72148,31095
11774,38757,77873
11775,62774,72410
11776,55603,86651
11777,11615,71113
11778,46331,87641
11779,29236,15241
11780,70916,14332
11781,91734,67089
11782,75132,11688
11783,66379,5068
11784,57342,5109
11785,20387,39408
11786,11616,75370
11787,28761,87455
11788,28763,54617
11789,54318,98643
11790,59604,97743
11791,65227,17318
11792,38859,81313
11793,79719,79320
11794,76063,29252
11795,26392,8036
11796,46017,7650
11797,26344,77935
11798,42719,36278
11799,98035,80890
11800,67788,65330
11801,98663,80757
11802,38782,55187
11803,26055,93333
11804,28012,90764
11805,13450,7142
11806,52450,64509
11807,59313,6055
11808,13648,63328
11809,40836,37007
11810,97149,47992
11811,57592,66036
11812,92407,61469
11813,87248,85194
11814,57149,72306
11815,61198,36198
11816,10187,73910
11817,45001,51880
11818,75436,47475
11819,64175,33492
11820,20199,76728
11821,88705,55867
11822,18504,30148
11823,27230,55912
11824,17919,51769
11825,40701,76481
11826,34106,48740
11827,75384,41041
11828,79006,31287
11829,97752,62548
11830,27997,34737
11831,86398,16121
11832,24139,12859
11833,62257,22387
11834,44737,51610
11835,37492,85037
11836,88493,98755
11837,28299,23375
11838,57930,35397
11839,82630,76033
11840,75166,12889
11841,61084,20457
11842,90310,55159
11843,96010,25029
11844,89764,23611
11845,23764,89475
11846,58737,55616
11847,98175,15478
11848,88223,58819
11849,81111,23706
11850,72436,90537
11851,20860,42169
11852,28508,82626
11853,81819,15710
11854,73475,93438
11855,14242,85548
11856,66044,44367
11857,84403,95688
11858,35350,88622
11859,48560,89538
11860,80418,6514
11861,45075,49246
11862,25402,39648
11863,90229,20676
11864,66831,25576
11865,25932,27629
11866,24309,28194
11867,74101,28303
11868,96627,40391
11869,18724,59166
11870,61652,89519
11871,98369,47137
11872,82514,5702
11873,36263,20474
11874,97733,60750
11875,43398,13434
11876,45582,37947
11877,70421,26633
11878,70347,45617
11879,46652,37384
11880,87694,96349
11881,72858,84056
11882,75282,45636
11883,72186,25484
11884,53649,12382
11885,75107,36321
11886,47029,85932
11887,71327,31436
11888,53673,25659
11889,75674,7277
11890,40892,24080
11891,47851,54677
11892,73456,72679
11893,53702,15674
11894,25027,75633
11895,54863,62327
11896,80197,60228
11897,24440,40907
11898,42457,86346
11899,97739,6003
11900,42753,92593
11901,77203,56108
11902,55653,28510
11903,10029,98243
11904,14153,89934
11905,83783,20745
11906,81873,46347
11907,45620,5457
11908,47810,40251
11909,64844,75351
11910,29784,31252
11911,37034,58394
11912,42948,24858
11913,86824,48051
11914,45693,42529
11915,37472,88687
11916,20006,19740
11917,49467,13174
11918,39179,83759
11919,13895,51350
11920,48700,78334
11921,76251,28909
11922,96399,16373
11923,79301,23745
11924,23328,20618
11925,28440,70388
11926,27087,61624
11927,99724,82191
11928,81555,52676
11929,60842,88192
11930,91223,85851
11931,98237,68874
11932,97298,78557
11933,94950,22151
11934,25009,67629
11935,75502,97389
11936,38794,91715
11937,62794,57406
11938,34544,97956
11939,33438,67603
11940,95322,17493
11941,75318,55285
11942,23326,93849
11943,76367,20467
11944,35565,45542
11945,47737,43336
11946,40201,55741
11947,84722,30170
11948,35089,66240
11949,78682,26308
11950,43823,83809
11951,30410,39263
11952,73866,6347
11953,20327,29801
11954,49403,41217
11955,43385,19455
11956,73155,68928
11957,24265,18775
11958,62628,91084
11959,42421,76120
11960,12135,12128
11961,90037,50755
11962,68138,17500
11963,27040,93318
11964,42416,21580
11965,77731,40917
11966,75031,33701
11967,75780,93409
11968,90714,6815
11969,18360,72811
11970,23986,77162
11971,27967,87708
11972,84367,81676
11973,88580,56419
11974,57914,20185
11975,69941,45014
11976,70246,99141
11977,86228,22528
11978,67810,13310
11979,13597,65318
11980,50143,67887
11981,21311,97749
11982,73354,24972
11983,31020,77649
11984,92855,30189
11985,26156,26456
11986,20789,6712
11987,42707,46308
11988,75876,62263
11989,70690,13622
11990,82530,13181
11991,55224,22260
11992,54678,50441
11993,83744,53445
11994,74023,87958
11995,29806,92499
11996,78178,66148
11997,66989,43111
11998,48677,8290
11999,33984,48199
12000,52383,35138
12001,96040,90964
12002,30261,94769
12003,98829,22525
12004,48823,8434
12005,71347,21171
12006,72500,73980
12007,52574,72876
12008,42627,61373
12009,31415,93478
12010,92333,48089
12011,34122,67137
12012,21692,47313
12013,92950,31079
12014,73355,38424
12015,29333,67336
12016,72536,72908
12017,37769,90753
12018,62669,74314
12019,39560,87140
12020,46327,67330
12021,28433,72741
12022,21345,15823
12023,57061,45290
12024,57781,58064
12025,34320,60904
12026,80490,20107
12027,17181,77285
12028,12329,88342
12029,56836,22733
12030,58715,94321
12031,36179,13226
12032,46224,67284
12033,52133,75524
12034,21695,26852
12035,26919,5825
12036,75706,95553
12037,98638,35122
12038,66022,42292
12039,20391,25164
12040,16571,88652
12041,70950,64450
12042,95374,92857
12043,28287,98616
12044,71362,15498
12045,89463,93127
12046,80869,51918
12047,19120,56973
12048,68758,13886
12049,90338,72777
12050,73358,43585
12051,35473,24073
12052,74170,26278
12053,25046,87506
12054,38901,79321
12055,81673,15854
12056,43434,16702
12057,64504,56520
12058,55597,65385
12059,29193,39984
12060,58289,42230
12061,63072,7142
12062,77831,79929
12063,30442,86853
12064,24720,37353
12065,54745,94651
12066,12149,95927
12067,25765,78181
12068,94052,39722
12069,36125,24107
12070,43757,8712
12071,30984,65606
12072,53300,23123
12073,75704,62053
12074,45696,46992
12075,90299,75098
12076,72917,80868
12077,63204,57392
12078,35025,88479
12079,74577,55815
12080,54671,53507
12081,41304,11762
12082,55011,96246
12083,17687,25309
12084,58664,68803
12085,43317,31055
12086,82560,44292
12087,60908,36757
12088,22857,63956
12089,16687,65966
12090,47528,57504
12091,70760,66595
12092,21741,7636
12093,95428,58783
12094,41772,27055
12095,26031,51011
12096,90439,87485
12097,72301,50655
12098,46148,18316
12099,40235,68084
12100,37405,61510
12101,54125,20559
12102,61178,45013
12103,15331,21768
12104,85014,11523
12105,59387,10572
12106,30435,84323
12107,52327,20536
12108,51812,84961
12109,55871,59289
12110,41132,83358
12111,10098,90097
12112,81889,92594
12113,60550,91471
12114,31816,25405
12115,99399,82234
12116,38013,57339
12117,66803,23839
12118,15371,13021
12119,18151,50105
12120,90880,52140
12121,87584,61944
12122,33015,5696
12123,68308,45093
12124,72785,99127
12125,24600,62748
12126,12293,59670
12127,72788,55520
12128,97756,89950
12129,18304,21498
12130,69877,14262
12131,47431,9521
12132,79477,46962
12133,47141,21474
12134,83409,93532
12135,88051,9566
12136,54888,36601
12137,91128,14317
12138,75063,16464
12139,37232,80544
12140,48281,48928
12141,85781,14005
12142,21967,71386
12143,36700,37485
12144,38345,84552
12145,87300,6471
12146,77530,38987
12147,37627,51608
12148,16714,44919
12149,10801,87252
12150,41082,69910
12151,13756,5322
12152,75245,51136
12153,25769,62865
12154,85489,43151
12155,57864,80711
12156,51769,15511
12157,29318,38607
12158,14139,92494
12159,94394,71179
12160,57285,87647
12161,91557,84251
12162,99993,99237
12163,32224,91943
12164,45330,57689
12165,99438,78776
12166,33961,20215
12167,97507,85472
12168,64698,57353
12169,35104,31209
12170,39695,24131
12171,46476,82311
12172,50153,96630
12173,44813,42629
12174,97449,42826
12175,79156,23900
12176,31206,96934
12177,82582,59831
12178,70933,8777
12179,65475,6967
12180,55342,98927
12181,92398,68743
12182,48359,53997
12183,55209,87011
12184,22785,32152
12185,97867,49946
12186,51481,16974
12187,64975,27445
12188,96745,72621
12189,65306,90465
12190,89212,31939
12191,13252,23487
12192,26273,56566
12193,14308,60942
12194,91622,18233
12195,12935,21038
12196,27204,57697
12197,50616,79786
12198,36100,57231
12199,97257,18932
12200,16742,76028
12201,79577,59454
12202,93979,64349
12203,15341,12405
12204,28966,64586
12205,83352,71603
12206,48685,52175
12207,81281,63445
12208,24751,20002
12209,98191,73912
12210,70631,90144
12211,83002,63944
12212,20854,13233
12213,64015,71666
12214,70451,60326
12215,89101,7933
12216,34349,77618
12217,70884,55587
12218,64833,60326
12219,50192,55269
12220,20097,39828
12221,34718,86611
12222,96497,54288
12223,61282,83890
12224,26336,75319
12225,96095,40622
12226,22578,98443
12227,54528,31636
12228,43318,36696
12229,99352,38835
12230,74547,86807
12231,68823,50065
12232,92376,64975
12233,28740,8535
12234,30809,17296
12235,83961,22901
12236,27700,54965
12237,39283,88067
12238,93198,67421
12239,23685,14534
12240,92532,76610
12241,79784,5766
12242,29053,27449
12243,11117,26563
12244,45671,30797
12245,22967,69811
12246,31155,62172
12247,17716,64078
12248,25157,87995
12249,15934,64273
12250,64405,69558
12251,77432,31171
12252,89488,8105
12253,26954,90531
12254,25664,35945
12255,27116,63568
12256,58672,28284
12257,69614,83392
12258,73791,10752
12259,31792,68257
12260,63320,25305
12261,72891,74758
12262,72700,53073
12263,39677,88121
12264,59877,19503
12265,53241,44068
12266,85742,13589
12267,96545,93508
12268,53770,60845
12269,96552,68495
12270,90694,42449
12271,92688,61274
12272,68134,26926
12273,32617,64901
12274,93264,6699
12275,59293,73275
12276,23276,10365
12277,80142,63032
12278,34227,41795
12279,62804,26265
12280,76763,47014
12281,83196,48755
12282,73725,9155
12283,51375,38068
12284,71769,14895
12285,94057,80258
12286,84163,29430
12287,31770,48740
12288,98132,44905
12289,21944,50892
12290,48748,26982
12291,44160,31694
12292,68886,64377
12293,21871,52470
12294,41477,19037
12295,71725,50950
12296,97897,97800
12297,82906,10023
12298,59768,89674
12299,77754,50290
12300,36702,93758
12301,79457,75030
12302,28152,45508
12303,37541,49519
12304,72359,15773
12305,96944,76570
12306,47453,97849
12307,53169,22115
12308,77591,44185
12309,61632,45693
12310,90747,7876
12311,68579,24980
12312,97161,11822
12313,91021,54601
12314,50223,56884
12315,61818,20650
12316,59174,92901
12317,53251,74408
12318,23186,30033
12319,33187,82073
12320,45616,13414
12321,73109,69832
12322,22771,60984
12323,93114,67726
12324,58537,25462
12325,71812,74944
12326,14261,69851
12327,49371,32184
12328,25520,86831
12329,10280,32403
12330,25726,25117
12331,33993,31120
12332,13259,77652
12333,96372,59474
12334,88700,83541
12335,77355,92033
12336,69126,9599
12337,68299,17446
12338,11546,18556
12339,55442,90290
12340,15808,22891
12341,94316,81463
12342,25019,50078
12343,71973,32580
12344,92090,49629
12345,62929,71349
12346,58293,56961
12347,53064,99647
12348,96564,53108
12349,77944,7061
12350,48609,16229
12351,38241,11295
12352,97750,42812
12353,20803,70341
12354,60607,60020
12355,80346,34230
12356,31786,68825
12357,32153,10937
12358,75033,80130
12359,84436,57286
12360,94636,81184
12361,49073,99502
12362,42700,61925
12363,13537,99219
12364,69986,31953
12365,18979,47465
12366,79533,31328
12367,49072,24820
12368,93871,91880
12369,53079,7404
12370,43978,59612
12371,61865,84674
12372,29357,53799
12373,90278,99421
12374,65000,91416
12375,50196,56576
12376,79800,8051
12377,41663,52715
12378,83827,83964
12379,56150,25016
12380,52957,23414
12381,85407,82227
12382,12142,72566
12383,91497,79424
12384,79734,5525
12385,68477,28450
12386,97097,24974
12387,50171,12223
12388,13601,5374
12389,76013,63590
12390,93471,20534
12391,49738,19958
12392,38867,77789
12393,10881,21311
12394,59666,70551
12395,94258,80511
12396,63993,58912
12397,63105,16229
12398,63288,29945
12399,48346,22580
12400,86664,87609
12401,45996,39002
12402,28062,68608
12403,13758,90636
12404,18664,97448
12405,43296,96328
12406,60220,63399
12407,98887,79524
12408,27973,73965
12409,24219,42654
12410,17787,50963
12411,93365,53827
12412,96276,85046
12413,58773,95568
12414,56320,52525
12415,14923,75339
12416,30509,85338
12417,85439,24988
12418,49663,86925
12419,50341,35038
12420,10088,8686
12421,11140,90318
12422,47161,95220
12423,35467,94635
12424,78918,53358
12425,20487,38550
12426,32508,73872
12427,72838,86454
12428,22779,45021
12429,52640,74002
12430,88373,13162
12431,35039,51096
12432,70661,49333
12433,87676,93402
12434,30282,92783
12435,11187,31397
12436,63957,75283
12437,30250,95108
12438,91496,6286
12439,30589,63229
12440,14898,44912
12441,96477,53961
12442,40880,98105
12443,75758,59272
12444,37636,26296
12445,23047,19678
12446,40748,99873
12447,12022,87840
12448,67852,54870
12449,96356,75556
12450,29292,92550
12451,44363,53063
12452,26015,66606
12453,81413,64119
12454,15036,28875
12455,34176,43109
12456,94118,14966
12457,22623,13508
12458,23689,58641
12459,69569,81265
12460,27156,15761
12461,58412,41088
12462,82041,32989
12463,83454,99671
12464,24725,69742
12465,90505,87685
12466,69214,9346
12467,49795,77103
12468,78857,15034
12469,88696,13012
12470,78114,45742
12471,92226,47589
12472,66439,76692
12473,16387,96689
12474,88588,19105
12475,94469,16834
12476,89876,66369
12477,97017,52774
12478,92192,49390
12479,11563,39074
12480,19313,28352
12481,78756,81163
12482,91865,64887
12483,25967,90707
12484,69030,63931
12485,16475,26346
12486,11442,89608
12487,44970,47511
12488,15815,16477
12489,84525,16820
12490,62717,39275
12491,40151,86569
12492,79389,25346
12493,29947,20437
12494,23503,7178
12495,40107,81325
12496,31833,12681
12497,95292,51456
12498,36576,17853
12499,49049,78323
12500,38495,56111
12501,91403,59569
12502,33741,59969
12503,69972,78648
12504,90655,11697
12505,67945,59291
12506,92180,49308
12507,28502,33037
12508,96237,80356
12509,15453,27549
12510,68791,20588
12511,12045,50910
12512,44560,35247
12513,98200,98047
12514,37773,42914
12515,67070,24377
12516,53710,15074
12517,87413,91155
12518,51811,74741
12519,12067,27783
12520,82740,68047
12521,52158,96314
12522,86173,17385
12523,71074,15959
12524,40574,58168
12525,37805,51194
12526,59549,49624
12527,23010,18165
12528,52864,40289
12529,59040,68632
12530,55698,75397
12531,15889,99828
12532,28937,54035
12533,99882,93780
12534,87225,66317
12535,62325,34229
12536,37100,16797
12537,95376,57022
12538,88602,12682
12539,86236,22697
12540,75746,45567
12541,35615,61065
12542,34209,40129
12543,34598,18155
12544,80002,78981
12545,47751,75577
12546,40710,60392
12547,87117,48293
12548,70895,50648
12549,34386,28163
12550,81800,56426
12551,66230,50557
12552,66741,71967
12553,73871,71156
